speaker,speech,speaker_std
El señor MONTESINOS TORRES.-,(?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， claro.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Hasta puedo pensar que es una Cherokee también.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Hay cierta unidad.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Hay cierta unidad.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Uno nomás porque (?).,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,No， tu seguridad tiene que ser diferente (?).,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Claro. Lógico， sí， obviamente， es más (?).,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,No， no， no.,MONTESINOS
Background,-Entra el edecán al Salón Grau.,BACKGROUND
El señor EDECÁN.-,Doctor. (5),DESCONOCIDO
El señor MONTESINOS TORRES.-,Sí.,MONTESINOS
El señor EDECÁN.-,(?),DESCONOCIDO
Background,-El señor Montesinos Torres se retira del Salón Grau. -El general Saucedo Sánchez dialoga con su colega que no se logra identificar.,BACKGROUND
El general EP SAUCEDO SÁNCHEZ.-,Sí， uno nuevo que han comprado pero que todavía no había llegado.,SAUCEDO SANCHEZ
El general EP SAUCEDO SÁNCHEZ.-,No， lo mío era una cosa muy aparte. Porque no sabía， él decía que me iba a comprar un carro， porque tenemos un carro blindado， cómprese usted uno， un carro blindado de Alemania.,SAUCEDO SANCHEZ
Desconocido,¿Pero eso es para el Ministerio?,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Claro， es para el Ministerio.,SAUCEDO SANCHEZ
Desconocido,Eso ya cuando (?),DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Porque el general Malca tenía un carro， tiene un carro blindado del año...,SAUCEDO SANCHEZ
Desconocido,(?),DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Pero si viene de allá， un Ford de Alemania， ese carro blindado en Alemania de la fábrica viene libre (?).,SAUCEDO SANCHEZ
Desconocido,Sí.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Claro.,SAUCEDO SANCHEZ
Desconocido,(?) para el Ministerio.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Claro.,SAUCEDO SANCHEZ
Desconocido,(?),DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,El general Malca tenía un carro del Ministerio y el general García lo devolvió porque él se fue a Marruecos， él no lo tenía y ahorita tiene el general Malca un carro.,SAUCEDO SANCHEZ
Desconocido,En todo caso yo del Ejército ahorita tengo un carro del año 93. (?),DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Entonces， usted continúa.,SAUCEDO SANCHEZ
Desconocido,Claro， pues.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Eso es en lo que yo estaba pensando， irme con un carro blindado， un Mercedes.,SAUCEDO SANCHEZ
Desconocido,¿Y usted no ha tenido carro blindado?,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Tengo uno del año 1991.,SAUCEDO SANCHEZ
El señor,.-,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Sí， Mijares.,SAUCEDO SANCHEZ
Desconocido,¿Y que tal es el Mijares， yo tengo uno que me han traído pero tengo la impresión que es muy pesado.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Es pesado.,SAUCEDO SANCHEZ
El señor,.-,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Claro. Lo que pasa que cuando a un carro le hacen blindaje acá lo malogran.,SAUCEDO SANCHEZ
El señor,.-,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Ni de fábrica ni de nada， que sean así y hay uno que me llega de Miami.,SAUCEDO SANCHEZ
El señor,.-,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,El general Hermoza ha conseguido un carro para él.,SAUCEDO SANCHEZ
Desconocido,¿Blindado?,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Sí.,SAUCEDO SANCHEZ
El señor,.-,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Le ha costado en dólares.,SAUCEDO SANCHEZ
Desconocido,Puede ser en dólares. (?),DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Además ya como ministro debe tener cinco años de seguridad y carro. El carro usted se lo lleva y en cinco años nadie le va a pedir el carro， pero mejor es hacer el trámite y se compra un carro nuevo.,SAUCEDO SANCHEZ
Background,-Hace su ingreso nuevamente al Salón Grau el señor Montesinos Torres.,BACKGROUND
El señor MONTESINOS TORRES.-,Hermano， yo creo que eso es simple ya， para no perder más tiempo， para que te vayas y ya nos estamos comunicando. Yo voy a hacer lo posible para comunicarme， ahora le hablo al General Hermoza.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， sí， yo voy a estar en mi oficina.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Ahora después de ahí seguramente van a tener que hacer un brindis， tú ahí ya tienes que dirigir unas palabras.,MONTESINOS
Desconocido,Un mensajito， claro.,DESCONOCIDO
El señor MONTESINOS TORRES.-,Tú también tienes estar ahí， pero el discurso es eso es lo más， eso es lo que va a salir para afuera， (?) institucional.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Ahora si salgo en la tele...,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,No declares nada.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,O sea， sólo hasta mañana.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,No， no. No declares nada. (?),MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,La cosa es que lo manejamos， (?)， solamente con él， porque yo hacía mis cosas solo， porque después ya no va a haber (?).,SAUCEDO SANCHEZ
Background,-El señor Montesinos le muestra un papel al General Saucedo y se retira del Salón Grau.,BACKGROUND
El general EP SAUCEDO SÁNCHEZ.-,Yo tengo un tema allá， eso mi general， déjeme un par de días.,SAUCEDO SANCHEZ
Desconocido,Sí， sí.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Lo bueno es que tenemos fin de semana.,SAUCEDO SANCHEZ
Desconocido,Está bien para movilizarnos y para ver si el lunes ya estamos viendo algo.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Claro， sí.,SAUCEDO SANCHEZ
Desconocido,A ver si este domingo uno ya tiene programado sus cosas y la cuestión es el lado bueno， una cosa muy particular.,DESCONOCIDO
El general EP SAUCEDO SÁNCHEZ.-,Claro， yo creo que el día domingo podemos dejar todo arreglado.,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,Y el lunes estamos ahí (6) para que me entreguen (?).,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Sí.,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,Respecto a la gente， los choferes (?)....,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Eso también ya vemos...,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,¿Vemos hasta lunes?,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Sí， si.,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,A ver si sigo con mi equipo (?).,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Claro， sí.,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,(?) una duda.,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Es un buen fin de semana porque...,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,(?). (Pausa.),SALAZAR
El general EP SALAZAR MONROE.-,No es nada.,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Creo que no. A mí también...,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,(?) trámite (?) antes.,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Ah， sí.,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,Ahí mismo (?) que (?),SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,¿Sí?,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,Feísimo está (?) investigando. Una cosa absurda totalmente.,SALAZAR
El general EP SAUCEDO SÁNCHEZ.-,Además， (?) fuera de contexto.,SAUCEDO SANCHEZ
El general EP SALAZAR MONROE.-,Está (?). Cuando llamó a Nico le dijo (?) en este momento (?).,SALAZAR
Background,-El señor Montesinos Torres ingresa a la sala con unos papeles， se los muestra al general Saucedo Sánchez， éste último los firma.,BACKGROUND
El señor MONTESINOS TORRES.-,Éste es tu original. Te llevas， hermano.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,¿Éste no me voy a llevar yo?,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,No， no， éste es tu original que te llevas.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Porque las otras se quedan acá.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,¿Las otras (?)? Toditas las tienes tú.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,No.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,¿No te ha dado ninguna?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,No.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Ahorita le voy a pedir. Firma. ¿La tuya， tu documento no tienes?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,No， ninguna. O sea， que por eso te decía.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,No， no. Es lo mismo. ¿Los originales， los otros no te ha dado?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,No， no. Él lo tiene.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,¿Solamente tienes la tuya nomás?,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Esta nomás tengo.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,No， no (?).,MONTESINOS
Background,-El señor Montesinos Torres llevándose uno de los papeles firmados por el general Saucedo Sánchez. -El general Saucedo Sánchez se levanta y desaparece de escena. -El general Salazar Monroe se levanta， abre su maletín y saca su teléfono. Se aprecia que hace una llamada. -El señor Montesinos Torres regresa a la sala con unos papeles. -El general Saucedo Sánchez regresa a escena.,BACKGROUND
El señor MONTESINOS TORRES.-,César， acá está los originales. Eso tienes que (?).,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Claro， sí， sí， sí.,SAUCEDO SANCHEZ
El señor MONTESINOS TORRES.-,Éstos son todos tus originales.,MONTESINOS
Background,-Los señores Montesinos Torres y Saucedo Sánchez revisan los papeles que trajo el señor Montesinos Torres. -En el fondo se escucha la llamada que hace el general Salazar Monroe. -Ingresan a escena los generales Villanueva Tuesta， Dianderas Ottone， Bello Vásquez e Ibárcena Amico. -El señor Salazar Monroe regresa a escena.,BACKGROUND
El general FAP BELLO VÁSQUEZ.-,Un Antonov va a salir (?).,BELLO VASQUEZ
El señor MONTESINOS TORRES.-,Todo está concluido (?).,MONTESINOS
Background,-Se produce un diálogo ininteligible entre todos los presentes en la sala. -El general Saucedo Sánchez le da la mano al señor Montesinos Torres.,BACKGROUND
El señor MONTESINOS TORRES.-,Ya， pues， hermano.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Nos estamos viendo.,SAUCEDO SANCHEZ
El general FAP BELLO VÁSQUEZ.-,¿Vamos a salir todos juntos o...,BELLO VASQUEZ
El señor MONTESINOS TORRES.-,Sí (?) que salgan todos juntos. Salgan todos juntos.,MONTESINOS
Background,-Se produce un diálogo ininteligible. (Risas.),BACKGROUND
El señor MONTESINOS TORRES.-,Chau， hermano. Nos estamos comunicando.,MONTESINOS
El general EP SAUCEDO SÁNCHEZ.-,Sí， sí.,SAUCEDO SANCHEZ
Background,-Los seis generales se despiden del señor Montesinos Torres. -Se retiran los señores Villanueva Tuesta， Salazar Monroe y Saucedo Sánchez. -El señor Montesinos Torres se queda conversando con los señores Dianderas Ottone， Ibárcena Amico y Bello Vásquez. Diálogo ininteligible. -El señor Montesinos se despide de estos últimos tres señores e ingresa al ambiente contiguo. -Fin de vídeo. -Fecha de transcripción: Miércoles 14 de marzo de 2001.,BACKGROUND
